ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6;0;0;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;6;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;6*;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;7;1;0;0;0;0;0;0;0;0;0;1;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6.5;0;0;0;0;0;0;0;0;1;0;0;0
22;C;DE ROON;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2163;A;CORNELIUS;5;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;6;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
481;P;BRIGNOLI;6;0;1;0;0;0;0;0;0;0;0;0;0
2203;D;DI CHIARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
138;D;COSTA;5;0;0;0;0;0;0;1;0;0;0;0;0
1955;C;MEMUSHAJ;6*;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
202;C;CHIBSAH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2244;C;DEL PINTO;6;0;0;0;0;0;0;0;0;0;0;0;0
2040;A;LOMBARDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2629;A;KANOUTE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2321;A;ARMENTEROS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
281;A;PUSCAS;5;0;0;0;0;0;0;0;0;0;0;0;0
2093;ALL;DE ZERBI;6;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;7.5;1;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;5.5;0;0;0;0;0;0;0;1;0;0;0;0
644;C;PULGAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6*;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;7.5;1;0;0;0;0;0;0;0;0;1;1;0
669;C;DONSAH;7;0;0;0;0;0;0;0;0;1;0;0;0
374;C;POLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6;0;0;0;0;0;0;0;0;0;0;0;0
2100;A;OKWONKWO;7;1;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;7;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;5.5;0;3;0;0;0;0;0;0;0;0;0;0
1866;D;CEPPITELLI;5;0;0;0;0;0;0;1;0;0;0;0;0
2279;D;ROMAGNA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
301;D;PADOIN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
251;D;ANDREOLLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;7;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6;0;0;0;0;0;0;0;0;0;0;0;0
2204;C;COSSU;6*;0;0;0;0;0;0;0;0;0;0;0;0
2116;C;FARAGO';6.5;0;0;0;0;0;0;0;0;1;0;0;0
627;C;IONITA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1880;A;GIANNETTI;6*;0;0;0;0;0;0;1;0;0;0;0;0
247;A;PAVOLETTI;6.5;1;0;0;0;0;0;0;0;0;0;0;0
2125;ALL;LOPEZ D;7;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;7.5;0;1;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;6;0;0;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;5;0;0;0;0;0;1;0;0;0;0;0;0
2141;D;DEPAOLI;6;0;0;0;0;0;0;0;0;0;0;0;0
169;D;TOMOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2185;C;GAUDINO;6*;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;5;0;0;0;0;0;0;0;0;0;0;0;0
2072;C;BASTIEN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
123;A;INGLESE;7.5;2;0;0;0;0;0;0;0;0;0;1;0
124;A;MEGGIORINI;5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;7;0;0;0;0;0;0;0;0;1;0;0;0
680;ALL;MARAN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CROTONE;;;;;;;;;;;;;;;
