ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;1;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;1;0;0;0;0;0
2181;D;PALOMINO;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
779;C;CRISTANTE;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6.5;0;0;0;0;0;0;0;0;1;0;0;0
26;A;GOMEZ A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2719;A;BARROW;7;1;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
483;P;PUGGIONI;6;0;2;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;6;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;6;0;0;0;0;0;0;0;0;0;0;0;0
2731;D;SPARANDEO;5;0;0;0;0;0;0;1;0;0;0;0;0
2720;D;SAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2239;D;GYAMFI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2244;C;DEL PINTO;6;0;0;0;0;0;0;0;0;0;0;0;0
440;C;VIOLA;6;0;0;0;0;0;0;0;0;0;0;0;0
2646;C;SANDRO;6;0;0;0;0;0;0;1;0;0;0;0;0
2649;A;DIABATE';5.5;0;0;0;0;0;0;0;0;0;0;0;0
2086;A;IEMMELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
1982;A;PARIGINI;6;0;0;0;0;0;0;0;0;0;0;0;0
2190;A;CODA M;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2093;ALL;DE ZERBI;6;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;5.5;0;3;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2329;D;KEITA C;5.5;0;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5;0;0;0;0;0;1;0;0;0;0;0;0
663;D;KRAFTH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
57;C;CRISETIG;6;0;0;0;0;0;0;1;0;0;0;0;0
1859;C;NAGY;5.5;0;0;0;0;0;0;0;0;0;0;0;0
374;C;POLI;6;0;0;0;0;0;0;1;0;0;0;0;0
376;C;VERDI;6.5;0;0;0;0;1;0;0;0;0;0;0;0
2650;A;AVENATTI;5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
760;ALL;DONADONI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
