ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;0;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;6;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;6*;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2161;C;HAAS;6*;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;8.5;2;0;0;0;1;0;1;0;0;0;0;0
1852;C;SPINAZZOLA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;7;1;0;0;0;0;0;1;0;0;0;1;0
22;C;DE ROON;6;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;7;1;0;0;0;0;0;0;0;1;0;0;0
383;A;PETAGNA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
483;P;PUGGIONI;6;0;2;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;6;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;6;0;0;0;0;0;0;0;0;0;0;0;0
2662;D;TOSCA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;5;0;0;0;0;0;0;0;0;0;0;0;0
2720;D;SAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2644;D;BILLONG;5;0;0;0;0;0;0;0;0;0;0;0;0
1995;C;DJURICIC;6;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;5;0;0;0;0;0;0;1;0;0;0;0;0
440;C;VIOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2645;C;GUILHERME;6.5;0;0;0;0;0;0;0;0;1;0;0;0
2646;C;SANDRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2190;A;CODA M;5;0;0;0;0;0;0;0;0;0;0;0;0
2317;A;BRIGNOLA;6.5;1;0;0;0;0;0;1;0;0;0;0;0
2093;ALL;DE ZERBI;5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;1;0;0;0;0;1;0;0;0;0;0
419;D;GONZALEZ G;6.5;0;0;0;0;0;0;0;0;0;0;0;0
615;D;HELANDER;6;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;6;0;0;0;0;0;0;1;0;0;0;0;0
376;C;VERDI;7;1;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;6;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;6*;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;6;0;1;0;0;0;0;0;0;0;0;0;0
455;D;CASTAN;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1866;D;CEPPITELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2279;D;ROMAGNA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2037;D;MIANGUE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
301;D;PADOIN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;6.5;0;0;0;0;1;0;0;0;0;0;1;0
2116;C;FARAGO';6;0;0;0;0;0;0;1;0;0;0;0;0
627;C;IONITA;5;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;6;0;0;0;0;0;0;0;0;0;0;0;0
2146;A;HAN;5;0;0;0;0;0;0;0;0;0;0;0;0
2654;A;CETER;6;0;0;0;0;0;0;0;0;0;0;0;0
