ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;5.5;0;1;0;0;0;0;0;0;0;0;0;0
2120;D;BASTONI;6;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;7;1;0;0;0;0;0;0;0;0;0;1;0
2160;D;GOSENS;6;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;8;1;0;0;0;0;0;0;0;2;0;0;0
2281;A;VIDO;6;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;7;1;0;0;0;1;0;0;0;0;0;0;0
2167;A;ORSOLINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;7;1;0;0;0;0;0;0;0;1;0;0;0
684;ALL;GASPERINI;7.5;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;5.5;0;4;0;0;0;0;0;0;0;0;0;0
2203;D;DI CHIARA;4.5;0;0;0;0;0;0;1;0;0;0;0;0
74;D;LETIZIA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
2241;D;LUCIONI;3.5;0;0;0;0;0;1;0;0;0;0;0;0
420;D;LAZAAR;5;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;3.5;0;0;0;0;0;1;0;0;0;0;0;0
333;C;CATALDI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
202;C;CHIBSAH;4;0;0;0;0;0;0;0;0;0;0;0;0
1955;C;MEMUSHAJ;4;0;0;0;0;0;0;0;0;0;0;0;0
2321;A;ARMENTEROS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2190;A;CODA M;5;0;0;0;0;0;0;0;0;0;0;0;0
1982;A;PARIGINI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
281;A;PUSCAS;4.5;0;0;0;0;0;0;0;0;0;0;0;0
2248;ALL;BARONI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
