ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6;0;0;0;0;0;0;1;0;0;0;0;0
2197;D;CASTAGNE;6;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;7;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;1;0;0;0
177;C;ILICIC;6.5;0;0;0;0;0;0;1;0;0;0;0;0
28;C;KURTIC;6;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;1;0;0;0;0;0
779;C;CRISTANTE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2163;A;CORNELIUS;7.5;1;0;0;0;0;0;0;0;0;0;1;0
383;A;PETAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
481;P;BRIGNOLI;5;0;3;0;0;0;0;1;0;0;0;0;0
2239;D;GYAMFI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;6;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;5;0;0;0;0;0;0;0;0;0;0;0;0
1955;C;MEMUSHAJ;5;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
202;C;CHIBSAH;5;0;0;0;0;0;0;1;0;0;0;0;0
2243;C;CICIRETTI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
440;C;VIOLA;5;0;0;0;0;0;0;0;0;0;0;0;0
2629;A;KANOUTE;6*;0;0;0;0;0;0;0;0;0;0;0;0
2321;A;ARMENTEROS;6;0;0;0;0;0;0;0;0;0;0;0;0
2086;A;IEMMELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
2040;A;LOMBARDI;6;0;0;0;0;0;0;0;0;0;0;0;0
2248;ALL;BARONI;5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;1;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
419;D;GONZALEZ G;5;0;0;0;0;0;0;0;1;0;0;0;0
615;D;HELANDER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;1;0;0;0;0;0
461;D;TOROSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
374;C;POLI;6;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1857;C;DI FRANCESCO F;6.5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;6.5;0;0;0;0;0;0;1;0;0;0;0;0
760;ALL;DONADONI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2156;P;CROSTA;4.5;0;3;0;0;0;0;0;0;0;0;0;0
2037;D;MIANGUE;6;0;0;0;0;0;0;0;0;0;0;0;0
301;D;PADOIN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;5;0;0;0;0;0;0;0;0;0;0;0;0
2279;D;ROMAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
251;D;ANDREOLLI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1870;C;BARELLA;6;0;0;0;0;0;0;0;0;0;0;0;0
1872;C;DESSENA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2116;C;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;6;0;0;0;0;0;0;1;0;0;0;0;0
247;A;PAVOLETTI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1882;A;SAU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2125;ALL;LOPEZ D;5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;6;0;2;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
101;D;DAINELLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;5;0;0;0;0;0;0;1;0;0;0;0;0
105;D;GOBBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6.5;0;0;0;0;0;0;0;0;0;1;0;0
112;C;CASTRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6.5;0;0;0;0;0;0;1;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
123;A;INGLESE;7.5;1;0;0;0;1;0;0;0;0;0;0;0
127;A;PELLISSIER;7;1;0;0;0;0;0;0;0;0;0;1;0
156;A;PUCCIARELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2327;A;STEPINSKI;6;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;7;0;0;0;0;0;0;0;0;0;0;0;0
CROTONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1889;P;CORDAZ;4;0;5;0;0;0;0;0;0;0;0;0;0
1891;D;CECCHERINI;4;0;0;0;0;0;0;0;0;0;0;0;0
362;D;SIMIC S;5;0;0;0;0;0;0;0;0;0;0;0;0
1898;D;SAMPIRISI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
765;D;AJETI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
197;D;PAVLOVIC;5;0;0;0;0;0;0;0;0;0;0;0;0
1901;C;BARBERIS;5;0;0;0;0;0;0;0;0;0;0;0;0
1933;C;MANDRAGORA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
116;C;IZCO;5;0;0;0;0;0;0;0;0;0;0;0;0
1906;C;NALINI;5;0;0;0;0;0;0;0;0;0;0;0;0
121;C;STOIAN;5;0;0;0;0;0;0;1;0;0;0;0;0
2286;C;CROCIATA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
789;A;TROTTA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1973;A;BUDIMIR;5;0;0;0;0;0;0;1;0;0;0;0;0
1911;ALL;NICOLA;4;0;0;0;0;0;0;0;0;0;0;0;0
FIORENTINA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
2309;D;PEZZELLA GER;6.5;0;0;0;0;0;0;1;0;0;0;0;0
642;D;ASTORI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
141;D;LAURINI;6;0;0;0;0;0;0;0;0;0;0;0;0
252;D;BIRAGHI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2075;C;CRISTOFORO;6*;0;0;0;0;0;0;0;0;0;0;0;0
557;C;BENASSI;7;1;0;0;0;0;0;0;0;0;0;1;0
2215;C;VERETOUT;7;0;0;0;0;0;0;0;0;1;0;0;0
170;C;BADELJ;6;0;0;0;0;0;0;0;0;0;0;0;0
2002;C;CHIESA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2048;A;LO FASO;6;0;0;0;0;0;0;0;0;0;0;0;0
2061;A;SIMEONE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
606;A;THEREAU;6.5;0;0;0;0;1;0;0;0;0;0;0;0
183;A;BABACAR;7;1;0;0;0;0;0;0;0;0;0;0;0
676;ALL;PIOLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
GENOA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
218;P;PERIN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
226;D;IZZO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;7;0;0;0;0;0;0;0;0;0;0;0;0
198;D;ROSI;6;0;0;0;0;0;0;0;0;0;0;0;0
493;D;ZUKANOVIC;6;0;0;0;0;0;0;1;0;0;0;0;0
2111;C;TAARABT;6.5;0;0;0;0;0;0;1;0;0;0;0;0
366;C;BERTOLACCI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
235;C;LAXALT;5.5;0;0;0;0;0;0;0;0;0;0;0;0
236;C;LAZOVIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2011;C;MIGUEL VELOSO;6;0;0;0;0;0;0;0;0;0;0;0;0
438;C;RIGONI L;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2196;A;GALABINOV;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1939;A;LAPADULA;5;0;0;0;0;0;0;0;0;0;0;0;0
2013;A;RICCI;6;0;0;0;0;0;0;0;0;0;0;0;0
1924;ALL;JURIC;5;0;0;0;0;0;0;0;0;0;0;0;0
INTER;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
250;P;HANDANOVIC;7.5;0;0;0;0;0;0;0;0;0;0;0;0
798;D;SKRINIAR;7;0;0;0;0;0;0;0;0;0;0;0;0
2310;D;CANCELO;6*;0;0;0;0;0;0;0;0;0;0;0;0
253;D;D'AMBROSIO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
257;D;MIRANDA;6.5;0;0;0;0;0;0;1;0;0;0;0;0
260;D;NAGATOMO;6;0;0;0;0;0;0;0;0;0;0;0;0
172;C;BORJA VALERO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
