ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2297;P;ROSSI F;5.5;0;1;0;0;0;0;0;0;0;0;0;0
2120;D;BASTONI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;5;0;0;0;1;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;5;0;0;0;0;0;0;1;0;0;0;0;0
2160;D;GOSENS;6;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;6;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2719;A;BARROW;6;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;6;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
483;P;PUGGIONI;5;0;1;0;0;0;0;0;0;0;0;0;0
2662;D;TOSCA;6;0;0;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2735;D;RUTJENS;6*;0;0;0;0;0;0;0;0;0;0;0;0
2720;D;SAGNA;6;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;6;0;0;0;0;0;0;0;0;0;0;0;0
2645;C;GUILHERME;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2646;C;SANDRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2733;A;SANOGO;6;0;0;0;0;0;0;0;0;0;0;0;0
2190;A;CODA M;6*;0;0;0;0;0;0;0;0;0;0;0;0
2317;A;BRIGNOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1982;A;PARIGINI;6;0;0;0;0;0;0;0;0;0;0;0;0
2649;A;DIABATE';5;0;0;0;0;0;0;0;0;0;0;0;0
2093;ALL;DE ZERBI;6;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
