ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;6*;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6;0;0;0;0;0;0;0;0;0;0;0;0
2296;D;MANCINI G;7;1;0;0;0;0;0;0;0;0;0;1;0
177;C;ILICIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
2163;A;CORNELIUS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;6;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BENEVENTO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
483;P;PUGGIONI;7;0;2;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;5;0;0;0;0;0;0;1;0;0;0;0;0
74;D;LETIZIA;6;0;0;0;0;0;0;0;0;0;0;0;0
2174;D;VENUTI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
138;D;COSTA;5;0;0;0;0;0;0;0;0;0;0;0;0
2646;C;SANDRO;5;0;0;0;0;0;0;0;0;0;0;0;0
1955;C;MEMUSHAJ;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1995;C;DJURICIC;5;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
2244;C;DEL PINTO;6*;0;0;0;0;0;0;0;0;0;0;0;0
2645;C;GUILHERME;5;0;0;0;0;0;0;0;0;0;0;0;0
2190;A;CODA M;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2317;A;BRIGNOLA;5;0;0;0;0;0;0;0;0;0;0;0;0
2093;ALL;DE ZERBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;5.5;0;2;0;0;0;1;0;0;0;0;0;0
224;D;DE MAIO;5;0;0;0;0;0;0;0;0;0;0;0;0
615;D;HELANDER;5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;1;0;0;0;0;0
1857;C;DI FRANCESCO F;5.5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;6;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6;0;0;0;0;0;0;0;0;0;0;0;0
374;C;POLI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
644;C;PULGAR;6.5;1;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6;0;0;0;0;0;0;0;0;0;0;0;0
2650;A;AVENATTI;6*;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;7;0;0;0;0;0;0;0;0;0;0;0;0
455;D;CASTAN;7;0;0;0;0;0;0;1;0;1;0;0;0
251;D;ANDREOLLI;6;0;0;0;0;0;0;0;0;0;0;0;0
1866;D;CEPPITELLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
301;D;PADOIN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;6.5;0;0;0;0;0;0;1;0;0;0;0;0
20;C;CIGARINI;7;1;0;0;0;0;0;1;0;0;0;1;0
1872;C;DESSENA;6*;0;0;0;0;0;0;0;0;0;0;0;0
2116;C;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;6*;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;6;0;0;0;0;0;0;1;0;0;0;0;0
1879;A;FARIAS;6.5;0;0;0;0;0;0;0;0;1;0;0;0
247;A;PAVOLETTI;6;0;0;0;0;0;0;0;0;0;0;0;0
1882;A;SAU;7;1;0;0;0;0;0;1;0;0;0;0;0
2125;ALL;LOPEZ D;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;6.5;0;1;0;0;0;0;0;0;0;0;0;0
2285;D;BANI;5;0;0;0;0;0;0;1;0;0;0;0;0
100;D;CESAR;5;0;0;0;0;0;0;0;0;0;0;0;0
101;D;DAINELLI;6;0;0;0;0;0;0;0;0;0;0;0;0
2141;D;DEPAOLI;6;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2208;D;JAROSZYNSKI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;5.5;0;0;0;0;0;0;0;0;0;0;0;0
