ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
15;D;MASIELLO A;7;0;0;0;0;0;0;1;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6*;0;0;0;0;0;0;0;0;0;0;0;0
1850;C;KESSIE';6;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;6;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;1;0;0;0
27;C;GRASSI;6;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7;1;0;0;0;0;0;0;0;0;0;1;0
126;A;PALOSCHI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;6;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;5.5;0;3;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
615;D;HELANDER;5;0;0;0;0;0;0;1;0;0;0;0;0
461;D;TOROSIDIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
60;C;RIZZO;6;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;5;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;5;0;0;0;0;0;0;0;0;0;0;0;0
1857;C;DI FRANCESCO F;6*;0;0;0;0;0;0;0;0;0;0;0;0
2100;C;OKWONKWO;5;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;4;0;6;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;4;0;0;0;0;0;0;1;0;0;0;0;0
291;D;ISLA;5.5;0;0;0;0;0;0;1;0;1;0;0;0
1864;D;BRUNO ALVES;4;0;0;0;0;0;0;1;0;0;0;0;0
1868;D;MURRU;5;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;7;1;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5;0;0;0;0;0;0;0;0;0;0;0;0
2116;C;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
301;C;PADOIN;5;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;5;0;0;0;0;0;0;0;0;0;1;0;0
722;A;BORRIELLO;5;0;0;0;0;0;1;1;0;0;0;0;0
2146;A;HAN;6;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1882;A;SAU;7;1;0;0;0;0;0;1;0;0;0;0;0
1883;ALL;RASTELLI;5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;5.5;0;5;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;4.5;0;0;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;4;0;0;0;0;0;0;0;0;0;0;0;0
103;D;FREY;5;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;4;0;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6;0;0;0;0;0;0;0;0;1;0;0;0
2072;C;BASTIEN;4;0;0;0;0;0;0;0;0;0;0;0;0
112;C;CASTRO;7;1;0;0;0;0;0;1;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;1;0;0;0;0;0
123;A;INGLESE;7.5;2;0;0;0;0;0;0;0;1;0;0;0
127;A;PELLISSIER;6;0;0;0;0;0;0;0;0;1;0;0;0
2154;A;VIGNATO;6*;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;4;0;0;0;0;0;0;0;0;0;0;0;0
CROTONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1889;P;CORDAZ;6;0;3;0;0;0;0;0;0;0;0;0;0
1891;D;CECCHERINI;5;0;0;0;0;0;0;0;0;0;0;0;0
198;D;ROSI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1895;D;FERRARI G;6;0;0;0;0;0;0;0;0;0;0;0;0
1896;D;MARTELLA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1898;D;SAMPIRISI;6;0;0;0;0;0;0;0;0;0;0;0;0
1901;C;BARBERIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
700;C;TONEV;5.5;0;0;0;0;0;0;0;0;0;0;0;0
57;C;CRISETIG;6;0;0;0;0;0;0;0;0;0;0;0;0
2014;C;ROHDEN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1906;A;NALINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
182;A;ACOSTY;6*;0;0;0;0;0;0;0;0;0;0;0;0
1997;A;SIMY;5.5;0;0;0;0;0;0;0;0;0;0;0;0
532;A;FALCINELLI;6;0;0;0;0;0;0;0;0;0;0;0;0
1911;ALL;NICOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
EMPOLI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;5;0;1;0;0;0;0;0;0;0;0;0;0
254;D;DIMARCO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
141;D;LAURINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
166;D;PASQUAL;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1912;D;BELLUSCI;6;0;0;0;0;0;0;0;0;0;0;0;0
138;D;COSTA;6;0;0;0;0;0;0;0;0;0;0;0;0
297;C;BUCHEL;5;0;0;0;0;0;0;1;0;0;0;0;0
146;C;CROCE;6;0;0;0;0;0;0;0;0;0;0;0;0
401;C;EL KADDOURI;5;0;0;0;0;0;0;1;0;0;0;0;0
147;C;DIOUSSE';5.5;0;0;0;0;0;0;0;0;0;0;0;0
148;C;KRUNIC;5;0;0;0;0;0;0;0;0;0;0;0;0
2112;A;THIAM;5.5;0;0;0;0;0;0;0;0;0;0;0;0
153;A;MACCARONE;6;0;0;0;0;0;0;0;0;0;0;0;0
156;A;PUCCIARELLI;5;0;0;0;0;0;0;0;0;0;0;0;0
739;ALL;MARTUSCIELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
FIORENTINA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
160;P;TATARUSANU;4.5;0;4;0;0;0;0;0;0;0;0;0;0
169;D;TOMOVIC;4.5;0;0;0;0;0;0;0;0;0;0;0;0
2087;D;OLIVERA M;5;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5;0;0;0;0;0;0;0;0;0;0;0;0
167;D;RODRIGUEZ GO;4.5;0;0;0;0;0;0;0;0;0;0;0;0
794;C;TELLO C;6;0;0;0;0;0;0;0;0;1;0;0;0
2075;C;CRISTOFORO;4.5;0;0;0;0;0;0;0;0;0;0;0;0
170;C;BADELJ;5;0;0;0;0;0;0;0;0;0;0;0;0
184;C;BERNARDESCHI;5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6.5;1;0;0;0;0;0;0;0;0;0;0;0
181;C;VECINO;5;0;0;0;0;0;0;1;0;0;0;0;0
150;C;SAPONARA;6*;0;0;0;0;0;0;0;0;0;0;0;0
652;A;KALINIC;5;0;0;0;0;0;0;0;0;0;0;0;0
183;A;BABACAR;5;0;0;0;0;0;0;0;0;0;0;0;0
682;ALL;PAULO SOUSA;5;0;0;0;0;0;0;0;0;0;0;0;0
GENOA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
217;P;LAMANNA;6;0;1;0;0;0;0;0;0;0;0;0;0
222;D;BURDISSO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
323;D;GENTILETTI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
228;D;MUNOZ;6;0;0;0;0;0;0;0;0;0;0;0;0
2083;D;BIRASCHI;6;0;0;0;0;0;0;0;0;0;0;0;0
236;C;LAZOVIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
641;C;NTCHAM;6*;0;0;0;0;0;0;0;0;0;0;0;0
438;C;RIGONI L;7;1;0;0;0;0;0;1;0;0;0;0;0
232;C;COFIE;6;0;0;0;0;0;0;0;0;0;0;0;0
2011;C;MIGUEL VELOSO;7;0;0;0;0;0;0;1;0;0;1;0;0
235;C;LAXALT;6;0;0;0;0;0;0;0;0;0;0;0;0
2061;A;SIMEONE;7;1;0;0;0;0;0;0;0;0;0;1;0
1909;A;PALLADINO;6;0;0;0;0;0;0;0;0;0;0;0;0
245;A;PANDEV;6;0;0;0;0;0;0;0;0;0;0;0;0
1924;ALL;JURIC;7;0;0;0;0;0;0;0;0;0;0;0;0
INTER;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
250;P;HANDANOVIC;6;0;1;0;0;0;0;0;0;0;0;0;0
251;D;ANDREOLLI;7;1;0;0;0;0;0;0;0;0;0;0;0
253;D;D'AMBROSIO;6;0;0;0;0;0;0;0;0;0;0;0;0
259;D;MURILLO;5;0;0;0;0;0;0;1;0;0;0;0;0
260;D;NAGATOMO;5;0;0;0;0;0;0;0;0;0;0;0;0
262;D;SANTON;6.5;0;0;0;0;0;0;0;0;0;0;0;0
272;C;MEDEL;6;0;0;0;0;0;0;0;0;0;0;0;0
704;C;PERISIC;6.5;0;0;0;0;0;0;0;0;1;0;0;0
801;C;GAGLIARDINI;6;0;0;0;0;0;0;0;0;0;0;0;0
1929;C;BANEGA;6*;0;0;0;0;0;0;0;0;0;0;0;0
332;C;CANDREVA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
265;C;BROZOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
506;A;EDER;6.5;1;0;0;0;0;0;1;0;0;0;0;0
2038;A;PINAMONTI;6*;0;0;0;0;0;0;0;0;0;0;0;0
2099;ALL;VECCHI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
JUVENTUS;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
282;P;BUFFON;6;0;0;0;0;0;0;0;0;0;0;0;0
1932;D;DANI ALVES;6;0;0;0;0;0;0;1;0;0;0;0;0
