ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6;0;0;0;0;0;0;1;0;0;0;0;0
11;D;CONTI;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
16;D;RAIMONDI;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;7;0;0;0;0;0;0;0;0;0;0;0;0
1850;C;KESSIE';6;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;6;0;0;0;0;0;0;0;0;0;0;0;0
29;C;MIGLIACCIO;6*;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;7;0;0;0;0;0;0;0;0;1;0;0;0
1852;C;SPINAZZOLA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7;1;0;0;0;0;0;0;0;0;0;1;0
383;A;PETAGNA;6;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
40;P;DA COSTA;7;0;2;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6;0;0;0;0;0;0;1;0;0;0;0;0
663;D;KRAFTH;6.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
1859;C;NAGY;6*;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;7;1;0;0;0;0;0;0;0;0;0;0;0
2100;C;OKWONKWO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
631;C;VIVIANI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
1858;C;KREJCI;6;0;0;0;0;0;0;0;0;0;0;0;0
2114;A;PETKOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2156;P;CROSTA;7;0;1;1;0;0;0;0;0;0;0;0;0
2037;D;MIANGUE;6;0;0;0;0;0;0;0;0;0;0;0;0
1868;D;MURRU;6;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;7.5;1;0;0;0;0;0;0;0;0;0;1;0
627;C;IONITA;6;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;7;1;0;0;0;0;0;1;0;0;0;0;0
2157;C;BIANCU;6*;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
301;C;PADOIN;6;0;0;0;0;0;0;1;0;0;0;0;0
2116;C;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
1871;C;DEIOLA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1879;A;FARIAS;6;0;0;0;0;0;0;0;0;0;0;0;0
2146;A;HAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
1883;ALL;RASTELLI;7;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
97;P;SECULIN;6.5;0;1;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
78;D;SPOLLI;6;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;5;0;0;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;6;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;5;0;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;6;0;0;0;0;0;0;0;0;0;0;0;0
116;C;IZCO;5;0;0;0;0;0;0;0;0;0;0;0;0
2072;C;BASTIEN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2107;C;KIYINE;6;0;0;0;0;0;0;0;0;0;0;0;0
399;C;DE GUZMAN;6;0;0;0;0;0;0;0;0;0;0;0;0
123;A;INGLESE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;6;0;0;0;0;0;0;0;0;0;0;0;0
2154;A;VIGNATO;6;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CROTONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1889;P;CORDAZ;6.5;0;1;0;0;0;0;0;0;0;0;0;0
1891;D;CECCHERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
