ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;5.5;0;2;0;0;0;0;0;0;0;0;0;0
325;D;KONKO;6;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
493;D;ZUKANOVIC;5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;1;0;0;0
27;C;GRASSI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
26;C;GOMEZ A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
126;A;PALOSCHI;6*;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;6.5;1;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;6;0;0;0;0;0;0;0;1;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6.5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;7;0;0;0;0;0;0;1;0;0;0;0;0
49;D;MASINA;6.5;0;0;0;0;0;0;1;0;0;0;0;0
461;D;TOROSIDIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
52;D;OIKONOMOU;6.5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6;0;0;0;0;0;0;1;0;0;0;0;0
1859;C;NAGY;6;0;0;0;0;0;0;1;0;0;0;0;0
644;C;PULGAR;6*;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;7;1;0;0;0;0;0;0;0;0;0;1;0
1857;C;DI FRANCESCO F;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
631;C;VIVIANI;6;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;7;0;1;0;0;0;0;0;0;0;0;0;0
491;D;SALAMON;6*;0;0;0;0;0;0;0;0;0;0;0;0
1865;D;CAPUANO;5.5;0;0;0;0;0;0;0;1;0;0;0;0
1866;D;CEPPITELLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1868;D;MURRU;6;0;0;0;0;0;0;0;0;0;0;0;0
291;D;ISLA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;7;0;0;0;0;0;0;0;0;0;0;0;0
1872;C;DESSENA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;7;1;0;0;0;0;0;1;0;0;0;1;0
1875;C;MUNARI;6*;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;7.5;2;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;7;0;0;0;0;1;0;1;0;0;0;0;0
1882;A;SAU;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1883;ALL;RASTELLI;7;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;7;0;3;0;0;0;0;0;0;0;0;0;0
101;D;DAINELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
