ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;7;0;2;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;7;1;0;0;0;0;0;1;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1850;C;KESSIE';5.5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;4.5;0;0;0;0;0;1;0;0;0;0;0;0
788;C;FREULER;6.5;1;0;0;0;0;0;1;0;0;0;0;1
26;C;GOMEZ A;6.5;0;0;0;0;0;0;1;0;1;0;0;0
383;A;PETAGNA;6*;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;7;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
52;D;OIKONOMOU;6*;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;7;1;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;7;0;0;0;0;0;0;0;0;0;0;0;0
631;C;VIVIANI;6;0;0;0;0;0;0;1;0;0;0;0;0
669;C;DONSAH;7;0;0;0;0;0;0;0;0;1;0;0;0
1858;C;KREJCI;7;0;0;0;0;0;0;0;0;1;0;0;0
2114;A;PETKOVIC;6*;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;7.5;2;0;0;0;0;0;0;0;0;0;1;0
760;ALL;DONADONI;7;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;7;0;0;0;0;0;0;0;0;0;0;0;0
491;D;SALAMON;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1864;D;BRUNO ALVES;6;0;0;0;0;0;0;1;0;0;0;0;0
1868;D;MURRU;6;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;7;0;0;0;0;0;0;0;0;0;0;0;0
2116;C;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;6;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;7;0;0;0;0;1;0;0;0;0;0;1;0
301;C;PADOIN;6;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;5;0;0;0;0;0;0;0;0;0;0;0;0
1882;A;SAU;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1883;ALL;RASTELLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;6;0;1;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
101;D;DAINELLI;6;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;6.5;0;0;0;0;0;0;1;0;1;0;0;0
78;D;SPOLLI;6;0;0;0;0;0;0;0;0;0;0;0;0
2072;C;BASTIEN;6.5;1;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2141;C;DEPAOLI;5;0;0;0;0;0;0;0;1;0;0;0;0
399;C;DE GUZMAN;6*;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;7;1;0;0;0;0;0;0;0;0;0;1;0
112;C;CASTRO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
116;C;IZCO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
123;A;INGLESE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;6;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;7;0;0;0;0;0;0;0;0;0;0;0;0
CROTONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1889;P;CORDAZ;7;0;1;0;0;0;0;0;0;0;0;0;0
198;D;ROSI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1891;D;CECCHERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1895;D;FERRARI G;6.5;0;0;0;0;0;0;1;0;0;0;0;0
1896;D;MARTELLA;6;0;0;0;0;0;0;0;0;0;0;0;0
2071;D;DUSSENNE;6;0;0;0;0;0;0;0;0;0;0;0;0
1901;C;BARBERIS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2014;C;ROHDEN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
173;C;CAPEZZI;6*;0;0;0;0;0;0;0;0;0;0;0;0
121;C;STOIAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
57;C;CRISETIG;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1906;A;NALINI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
532;A;FALCINELLI;6;0;0;0;0;0;0;1;0;0;0;0;0
789;A;TROTTA;7;1;0;0;0;0;0;0;0;0;0;0;0
1911;ALL;NICOLA;7;0;0;0;0;0;0;0;0;0;0;0;0
EMPOLI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;5.5;0;3;0;0;0;0;0;0;0;0;0;0
1912;D;BELLUSCI;5;0;0;0;0;0;0;0;0;0;0;0;0
254;D;DIMARCO;6*;0;0;0;0;0;0;0;0;0;0;0;0
141;D;LAURINI;4.5;0;0;0;0;0;0;0;0;0;0;0;0
166;D;PASQUAL;6;0;0;0;0;0;0;0;0;0;0;0;0
653;D;ZAMBELLI;6*;0;0;0;0;0;0;0;0;0;0;0;0
134;D;BARBA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1915;C;TELLO A;5;0;0;0;0;0;0;0;0;0;0;0;0
401;C;EL KADDOURI;6;0;0;0;0;0;0;0;0;0;0;0;0
147;C;DIOUSSE';5;0;0;0;0;0;0;1;0;0;0;0;0
148;C;KRUNIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2112;A;THIAM;5;0;0;0;0;0;0;0;0;0;0;0;0
153;A;MACCARONE;5.5;0;0;0;0;0;0;1;0;0;0;0;0
156;A;PUCCIARELLI;6;0;0;0;0;1;0;0;0;0;0;0;0
739;ALL;MARTUSCIELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
FIORENTINA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
160;P;TATARUSANU;5.5;0;2;0;0;0;0;0;0;0;0;0;0
2060;D;MILIC;6;0;0;0;0;0;0;0;0;0;0;0;0
642;D;ASTORI;4.5;0;0;0;0;0;0;0;1;0;0;0;0
2067;D;SALCEDO;5;0;0;0;0;0;0;1;0;0;0;0;0
2058;C;SANCHEZ C;5;0;0;0;0;0;0;0;0;0;0;0;0
794;C;TELLO C;5;0;0;0;0;0;0;0;0;0;0;0;0
170;C;BADELJ;5;0;0;0;0;0;0;1;0;0;0;0;0
172;C;BORJA VALERO;5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6;0;0;0;0;0;0;0;0;0;0;0;0
181;C;VECINO;5;0;0;0;0;0;0;0;0;0;0;0;0
150;C;SAPONARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2151;A;MLAKAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
183;A;BABACAR;4.5;0;0;0;0;0;0;0;0;0;0;0;0
2002;A;CHIESA;6;0;0;0;0;0;0;0;0;0;0;0;0
682;ALL;PAULO SOUSA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
GENOA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
217;P;LAMANNA;6;0;2;0;0;0;0;0;0;0;0;0;0
323;D;GENTILETTI;5;0;0;0;0;0;0;0;0;0;0;0;0
222;D;BURDISSO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
228;D;MUNOZ;5;0;0;0;0;0;0;0;0;0;0;0;0
438;C;RIGONI L;5.5;0;0;0;0;0;0;0;0;0;0;0;0
235;C;LAXALT;6.5;0;0;0;0;0;0;1;0;1;0;0;0
236;C;LAZOVIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2011;C;MIGUEL VELOSO;6;0;0;0;0;0;0;0;0;0;0;0;0
809;C;NINKOVIC;6*;0;0;0;0;0;0;0;0;0;0;0;0
433;C;HILJEMARK;6;0;0;0;0;0;0;0;0;0;0;0;0
245;A;PANDEV;6.5;1;0;0;0;0;0;0;0;0;0;0;0
2061;A;SIMEONE;4.5;0;0;0;1;0;0;0;0;0;0;0;0
2103;A;PELLEGRI;6*;0;0;0;0;0;0;0;0;0;0;0;0
1909;A;PALLADINO;5;0;0;0;0;0;0;0;0;0;0;0;0
1924;ALL;JURIC;5;0;0;0;0;0;0;0;0;0;0;0;0
INTER;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
250;P;HANDANOVIC;7;0;1;0;0;0;0;0;0;0;0;0;0
260;D;NAGATOMO;4;0;0;0;0;0;0;0;0;0;0;0;0
251;D;ANDREOLLI;6*;0;0;0;0;0;0;0;0;0;0;0;0
253;D;D'AMBROSIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
259;D;MURILLO;6;0;0;0;0;0;0;1;0;0;0;0;0
1929;C;BANEGA;6;0;0;0;0;0;0;0;0;0;0;0;0
265;C;BROZOVIC;5;0;0;0;0;0;0;1;0;0;0;0;0
332;C;CANDREVA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2078;C;JOAO MARIO;5;0;0;0;0;0;0;0;0;0;0;0;0
272;C;MEDEL;5;0;0;0;0;0;0;0;0;0;0;0;0
704;C;PERISIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
801;C;GAGLIARDINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
506;A;EDER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
277;A;ICARDI;5;0;0;0;0;0;0;0;0;0;0;0;0
676;ALL;PIOLI;5;0;0;0;0;0;0;0;0;0;0;0;0
JUVENTUS;;;;;;;;;;;;;;;
