ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;7.5;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
13;D;DRAME';5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;7;0;0;0;0;0;0;1;0;0;0;0;0
801;C;GAGLIARDINI;6;0;0;0;0;0;0;1;0;0;0;0;0
26;C;GOMEZ A;7;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;6;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
27;C;GRASSI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
2089;A;PESIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;7;1;0;0;0;0;0;0;0;0;0;1;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
40;P;DA COSTA;6;0;1;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;0;0;0;0;0;0
52;D;OIKONOMOU;5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;4.5;0;0;0;0;0;0;0;1;0;0;0;0
663;D;KRAFTH;5;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;5;0;0;0;0;0;0;0;1;0;0;0;0
1857;C;DI FRANCESCO F;6*;0;0;0;0;0;0;0;0;0;0;0;0
