ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;4.5;0;7;0;0;0;0;1;0;0;0;0;0
1847;D;CALDARA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;5;0;0;0;0;0;0;0;0;0;0;0;0
493;D;ZUKANOVIC;4;0;0;0;0;0;0;1;0;0;0;0;0
2120;D;BASTONI;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;3.5;0;0;0;0;0;0;1;0;0;0;0;0
26;C;GOMEZ A;6;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1850;C;KESSIE';5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5;0;0;0;0;0;0;1;0;0;0;0;0
1852;C;SPINAZZOLA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;5.5;1;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;3;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;7;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6.5;0;0;0;0;0;0;1;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;1;0;0;0;0;0
615;D;HELANDER;6.5;0;0;0;0;0;0;1;0;0;0;0;0
631;C;VIVIANI;6;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;6;0;0;0;0;0;0;0;0;0;0;0;0
1857;C;DI FRANCESCO F;7;0;0;0;0;0;0;1;0;0;0;0;0
669;C;DONSAH;5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
1858;C;KREJCI;6*;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6.5;1;0;0;0;0;0;1;0;0;0;1;0
760;ALL;DONADONI;7;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;6.5;0;1;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;6;0;0;0;0;0;0;0;0;0;0;0;0
2037;D;MIANGUE;6;0;0;0;0;0;0;1;0;0;0;0;0
291;D;ISLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1864;D;BRUNO ALVES;5;0;0;0;0;0;0;0;0;0;0;0;0
1868;D;MURRU;6;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
1872;C;DESSENA;6;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
301;C;PADOIN;6*;0;0;0;0;0;0;0;0;0;0;0;0
1882;A;SAU;6;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1883;ALL;RASTELLI;6;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;7;0;0;0;0;0;0;0;0;1;0;0;0
100;D;CESAR;7;1;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
78;D;SPOLLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;6*;0;0;0;0;0;0;0;0;0;0;0;0
2072;C;BASTIEN;6;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;7.5;1;0;0;0;0;0;0;0;1;0;0;0
2107;C;KIYINE;6*;0;0;0;0;0;0;0;0;0;0;0;0
112;C;CASTRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
