ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;1;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
27;C;GRASSI;6;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;6.5;1;0;0;0;0;0;1;0;0;0;0;1
26;C;GOMEZ A;7;0;0;0;0;0;0;1;0;1;0;0;0
383;A;PETAGNA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
684;ALL;GASPERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;3;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1857;C;DI FRANCESCO F;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;5;0;0;0;0;0;0;0;0;0;0;0;0
1859;C;NAGY;5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;6;0;0;0;0;0;0;1;0;0;0;0;0
644;C;PULGAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;0;0;0;0;0;0
2114;A;PETKOVIC;5.5;0;0;0;0;0;0;1;0;0;0;0;0
760;ALL;DONADONI;5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
611;P;RAFAEL;6;0;3;0;0;0;0;0;0;0;0;0;0
291;D;ISLA;5;0;0;0;0;0;0;0;0;0;0;0;0
1864;D;BRUNO ALVES;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1868;D;MURRU;6;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;5;0;0;0;0;0;0;1;0;0;0;0;0
301;C;PADOIN;5;0;0;0;0;0;0;0;0;0;0;0;0
2116;C;FARAGO';5.5;0;0;0;0;0;0;0;0;0;0;0;0
241;C;TACHTSIDIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;6;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
1879;A;FARIAS;6.5;0;0;0;0;0;0;0;0;1;0;0;0
1882;A;SAU;5;0;0;0;0;0;0;0;0;0;0;0;0
2146;A;HAN;6.5;1;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6.5;0;0;0;0;1;0;0;0;0;0;0;0
1883;ALL;RASTELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
97;P;SECULIN;6;0;2;0;0;0;0;0;0;0;0;0;0
