ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;7;0;2;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;7;1;0;0;0;0;0;1;0;0;0;1;0
11;D;CONTI;6.5;1;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;1;0;0;0;0;0
695;D;TOLOI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7;0;0;0;0;0;0;0;0;1;0;0;0
1850;C;KESSIE';6;0;0;0;0;0;0;0;0;0;0;0;0
27;C;GRASSI;6;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1852;C;SPINAZZOLA;7;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;1;0;0;0;0;0;0;0;0;0;0;0
779;C;CRISTANTE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
383;A;PETAGNA;7;0;0;0;0;0;0;0;0;1;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
40;P;DA COSTA;6;0;3;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;1;0;0;0;0;0
47;D;GASTALDELLO;4.5;0;0;0;0;0;0;1;0;0;0;0;0
631;C;VIVIANI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;6.5;0;0;0;0;0;0;1;0;1;0;0;0
2100;C;OKWONKWO;6*;0;0;0;0;0;0;0;0;0;0;0;0
1857;C;DI FRANCESCO F;7.5;1;0;0;0;0;0;0;0;1;0;0;0
1858;C;KREJCI;5;0;0;0;0;0;0;0;0;0;0;0;0
2114;A;PETKOVIC;6*;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6.5;1;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
