ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6*;0;0;0;0;0;0;0;0;0;0;0;0
1847;D;CALDARA;7;1;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;7.5;1;0;0;0;0;0;0;0;0;0;1;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;8.5;2;0;0;0;1;0;0;0;0;0;0;0
1850;C;KESSIE';7;0;0;0;0;0;0;1;0;0;0;0;0
28;C;KURTIC;7;0;0;0;0;0;0;0;0;1;0;0;0
1852;C;SPINAZZOLA;7;0;0;0;0;0;0;0;0;1;0;0;0
27;C;GRASSI;6*;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
383;A;PETAGNA;7;0;0;0;0;0;0;0;0;1;0;0;0
684;ALL;GASPERINI;8;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;7;0;1;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
461;D;TOROSIDIS;6;0;0;0;0;0;0;0;0;0;0;0;0
1859;C;NAGY;5.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;5;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
631;C;VIVIANI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1857;C;DI FRANCESCO F;5.5;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;6;0;0;0;0;0;0;1;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;1;0;0;0;0;0
760;ALL;DONADONI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
