ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
8;D;BRIVIO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
10;D;CHERUBIN;7;1;0;0;0;0;0;0;0;0;0;0;0
16;D;RAIMONDI;6;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
24;C;ESTIGARRIBIA;6*;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7;0;0;0;0;0;0;0;0;0;1;0;0
28;C;KURTIC;6;0;0;0;0;0;0;1;0;0;0;0;0
29;C;MIGLIACCIO;4.5;0;0;0;0;0;0;0;1;0;0;0;0
31;C;MORALEZ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;7;1;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;7.5;1;0;0;0;0;0;0;0;0;0;1;0
678;ALL;REJA;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;7.5;0;2;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;1;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;0;0;0;0;0;0
52;D;OIKONOMOU;6.5;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;7;1;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6*;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;7;0;0;0;0;0;0;0;0;0;1;0;0
56;C;BRIGHI;6;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;7;0;0;0;0;0;0;0;0;1;0;0;0
60;C;RIZZO;6;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;8;2;0;0;0;0;0;1;0;0;0;1;0
760;ALL;DONADONI;7.5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;7;0;0;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6.5;0;0;0;0;0;0;0;0;0;0;0;0
364;D;ZACCARDO;6;0;0;0;0;0;0;0;0;0;0;0;0
582;D;GABRIEL SILVA;6*;0;0;0;0;0;0;0;0;0;0;0;0
232;C;COFIE;5;0;0;0;0;0;0;0;0;0;0;0;0
81;C;DI GAUDIO;6;0;0;0;0;0;0;0;0;0;0;0;0
83;C;LOLLO;6;0;0;0;0;0;0;0;0;0;0;0;0
85;C;MARTINHO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
86;C;PASCIUTI;6;0;0;0;0;0;0;0;0;0;0;0;0
93;A;MBAKOGU;6;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
679;ALL;CASTORI;7;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
95;P;BIZZARRI;6;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;5.5;0;0;0;0;0;0;1;0;0;0;0;0
101;D;DAINELLI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
104;D;GAMBERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;6;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;6.5;0;0;0;0;0;0;1;0;0;0;0;0
598;C;PINZI;6*;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
650;C;PEPE;4.5;0;0;0;0;0;0;0;1;0;0;0;0
123;A;INGLESE;5;0;0;0;0;0;0;0;0;0;0;0;0
124;A;MEGGIORINI;7.5;1;0;0;0;0;0;0;0;0;0;0;0
