ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;2;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;5;0;0;0;0;0;0;1;0;0;0;0;0
695;D;TOLOI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
6;D;BELLINI;5;0;0;0;0;0;0;0;0;0;0;0;0
8;D;BRIVIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
27;C;GRASSI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5;0;0;0;0;0;0;0;0;0;0;0;0
29;C;MIGLIACCIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;1;0;0;0;0;0
24;C;ESTIGARRIBIA;6*;0;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;5;0;0;0;0;0;0;0;0;0;0;0;0
38;A;MONACHELLO;6*;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;1;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;0;0;0;0;0;0
52;D;OIKONOMOU;5;0;0;0;0;0;0;1;0;0;0;0;0
54;D;ROSSETTINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
45;D;FERRARI A;6*;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6;0;0;0;0;0;0;0;0;0;0;0;0
658;C;FALCO;6;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6;0;0;0;0;0;0;0;0;0;0;0;0
