ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6.5;0;1;0;0;0;0;0;0;0;0;0;0
6;D;BELLINI;6;0;0;0;0;0;0;1;0;0;0;0;0
13;D;DRAME';6;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
784;C;DIAMANTI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
28;C;KURTIC;6.5;1;0;0;0;0;0;0;0;0;0;0;0
29;C;MIGLIACCIO;6;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;0;0;0;0;0;0
243;A;GAKPE';6*;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;5;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;5;0;0;0;0;0;0;1;0;0;0;0;0
678;ALL;REJA;6;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;7;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;0;0;0;0;0;0
804;D;CONSTANT;5.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;6;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6*;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
702;C;GIACCHERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6.5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
533;A;FLOCCARI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;6;0;1;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;6;0;0;0;0;0;0;1;0;0;0;0;0
74;D;LETIZIA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
75;D;POLI F;5.5;0;0;0;0;0;0;1;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;0;0;0;0;0;0
80;C;BIANCO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
81;C;DI GAUDIO;6;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;6.5;0;0;0;0;1;0;0;0;0;0;0;1
83;C;LOLLO;6;0;0;0;0;0;0;1;0;0;0;0;0
85;C;MARTINHO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
86;C;PASCIUTI;6;0;0;0;0;0;0;0;0;0;0;0;0
65;A;MANCOSU;6;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;5;0;0;0;0;0;0;0;0;0;0;0;0
93;A;MBAKOGU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
679;ALL;CASTORI;6;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
95;P;BIZZARRI;6;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
100;D;CESAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
101;D;DAINELLI;7;0;0;0;0;0;0;0;0;0;0;0;0
103;D;FREY;6*;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;7;0;0;0;0;0;0;1;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;1;0;0;0;0;0
119;C;RIGONI N;6.5;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
112;C;CASTRO;7;1;0;0;0;0;0;0;0;0;0;1;0
124;A;MEGGIORINI;6;0;0;0;0;0;0;0;0;0;0;0;0
125;A;MPOKU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;6;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
EMPOLI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;5;0;3;0;0;0;0;0;0;0;0;0;0
141;D;LAURINI;6;0;0;0;0;0;0;0;0;0;0;0;0
142;D;MARIO RUI;5.5;0;0;0;0;0;0;0;1;0;0;0;0
515;D;ARIAUDO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
709;D;COSIC;5;0;0;0;0;0;0;0;0;0;0;0;0
146;C;CROCE;6;0;0;0;0;0;0;0;0;0;0;0;0
148;C;KRUNIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
152;C;ZIELINSKI;6;0;0;0;0;0;0;0;0;0;0;0;0
297;C;BUCHEL;5.5;0;0;0;0;0;0;0;0;0;0;0;0
468;C;PAREDES;6.5;0;0;0;0;0;0;0;0;0;0;0;0
707;A;LIVAJA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
153;A;MACCARONE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
154;A;MCHEDLIDZE;6;0;0;0;0;0;0;0;0;0;0;0;0
156;A;PUCCIARELLI;6;0;0;0;0;0;0;1;0;0;0;0;0
681;ALL;GIAMPAOLO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
FIORENTINA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
160;P;TATARUSANU;7.5;0;1;0;0;0;0;0;0;0;0;0;0
165;D;MARCOS ALONSO;6;1;0;0;0;0;0;0;0;0;0;0;0
167;D;RODRIGUEZ GO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
642;D;ASTORI;7;0;0;0;0;0;0;0;0;0;0;0;0
168;D;RONCAGLIA;6;0;0;0;0;0;0;0;0;0;0;0;0
181;C;VECINO;6;0;0;0;0;0;0;0;0;0;0;0;0
170;C;BADELJ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
172;C;BORJA VALERO;7;0;0;0;0;0;0;0;0;0;1;0;0
176;C;FERNANDEZ M;5.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6*;0;0;0;0;0;0;0;0;0;0;0;0
184;A;BERNARDESCHI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
794;A;TELLO C;6.5;0;0;0;0;0;0;0;0;0;0;0;0
652;A;KALINIC;6;0;0;0;0;0;0;0;0;0;0;0;0
682;ALL;PAULO SOUSA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
FROSINONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
188;P;LEALI;6;0;2;0;0;0;0;0;0;0;0;0;0
765;D;AJETI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
193;D;BLANCHARD;5.5;0;0;0;0;0;0;0;0;0;0;0;0
197;D;PAVLOVIC;5;0;0;0;0;0;0;0;0;0;0;0;0
198;D;ROSI;6;0;0;0;0;0;0;0;0;0;0;0;0
205;C;GORI;6;0;0;0;0;0;0;0;0;0;0;0;0
700;C;TONEV;5.5;0;0;0;0;0;0;0;0;0;0;0;0
207;C;PAGANINI;6*;0;0;0;0;0;0;0;0;0;0;0;0
209;C;SAMMARCO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
772;C;KRAGL;6;0;0;0;0;0;0;0;0;0;0;0;0
204;C;FRARA;5;0;0;0;0;0;0;1;0;0;0;0;0
212;A;CIOFANI D;5;0;0;0;0;0;0;0;0;0;0;0;0
213;A;DIONISI;5;0;0;0;0;0;0;0;0;0;0;0;0
279;A;LONGO;6*;0;0;0;0;0;0;0;0;0;0;0;0
683;ALL;STELLONE;5;0;0;0;0;0;0;0;0;0;0;0;0
GENOA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
218;P;PERIN;6.5;0;1;0;0;0;0;0;0;0;0;0;0
222;D;BURDISSO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
706;D;ANSALDI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
713;C;DZEMAILI;6;0;0;0;0;0;0;1;0;0;0;0;0
