ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;2;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6;0;0;0;0;0;0;0;0;0;0;0;0
11;D;CONTI;5;0;0;0;0;0;0;0;0;0;0;0;0
13;D;DRAME';5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;1;0;0;0;0;0
17;D;STENDARDO;4.5;0;0;0;0;0;0;1;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;5.5;0;0;0;0;0;0;0;1;0;0;0;0
26;C;GOMEZ A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6.5;1;0;0;0;0;0;1;0;0;0;0;0
243;A;GAKPE';5.5;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;5;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;7;0;1;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;5;0;0;0;0;0;0;1;0;0;0;0;0
52;D;OIKONOMOU;6;0;0;0;0;0;0;1;0;0;0;0;0
54;D;ROSSETTINI;7;1;0;0;0;0;0;0;0;0;0;0;0
396;D;ZUNIGA;6.5;0;0;0;0;0;0;0;0;0;1;0;0
48;D;MAIETTA;6;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;5;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6*;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6;0;0;0;0;0;0;0;0;0;0;0;0
533;A;FLOCCARI;5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;6;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;6.5;0;1;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;0;0;0;0;0;0
364;D;ZACCARDO;6;0;0;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;6;0;0;0;0;0;0;0;0;0;0;0;0
18;D;SUAGHER;6;0;0;0;0;0;0;1;0;0;0;0;0
74;D;LETIZIA;6*;0;0;0;0;0;0;0;0;0;0;0;0
664;C;CRIMI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
80;C;BIANCO;6;0;0;0;0;0;0;0;0;0;0;0;0
81;C;DI GAUDIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
83;C;LOLLO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
86;C;PASCIUTI;5;0;0;0;0;0;0;1;0;0;0;0;0
232;C;COFIE;5;0;0;0;0;0;0;0;0;0;0;0;0
93;A;MBAKOGU;5;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
679;ALL;CASTORI;6;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
95;P;BIZZARRI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
105;D;GOBBI;6;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6.5;0;0;0;0;0;0;1;0;0;0;0;0
119;C;RIGONI N;6*;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6;0;0;0;0;0;0;0;0;0;0;0;0
