ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6.5;0;2;1;0;0;0;0;0;0;0;0;0
695;D;TOLOI;5;0;0;0;0;0;0;0;1;0;0;0;0
6;D;BELLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
13;D;DRAME';5.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;5;0;0;0;0;0;0;0;0;0;0;0;0
27;C;GRASSI;6;0;0;0;0;0;0;1;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
29;C;MIGLIACCIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
31;C;MORALEZ;6;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;5.5;0;0;0;0;0;0;1;0;0;0;0;0
26;C;GOMEZ A;6;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;5;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
40;P;DA COSTA;6;0;1;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;1;0;0;0;0;0
52;D;OIKONOMOU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;7;1;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;7;1;0;0;0;0;0;0;0;0;0;1;0
55;C;BRIENZA;6;0;0;0;0;0;0;0;0;0;0;0;0
658;C;FALCO;6*;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;5.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;1;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;0;0;0;0;0;0
677;ALL;ROSSI D;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;5;0;2;0;0;0;0;1;0;0;0;0;0
364;D;ZACCARDO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
78;D;SPOLLI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
582;D;GABRIEL SILVA;6;0;0;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;6;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;7;1;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;5;0;0;0;0;0;0;0;0;0;0;0;0
80;C;BIANCO;6;0;0;0;0;0;0;0;0;0;0;0;0
83;C;LOLLO;4.5;0;0;0;0;0;0;0;1;0;0;0;0
84;C;MARRONE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
232;C;COFIE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;6*;0;0;0;0;0;0;0;0;0;0;0;0
92;A;MATOS;6;0;0;0;0;0;0;0;0;0;0;0;0
757;ALL;SANNINO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
95;P;BIZZARRI;6.5;0;1;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;5;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
105;D;GOBBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
598;C;PINZI;5;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
112;C;CASTRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
650;C;PEPE;6;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;5.5;0;0;0;0;0;0;0;0;0;0;0;0
