ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;3;0;0;0;0;0;0;0;0;0;0
6;D;BELLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;4;0;0;0;0;0;0;0;0;0;0;0;0
17;D;STENDARDO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
28;C;KURTIC;5.5;0;0;0;0;0;0;1;0;0;0;0;0
31;C;MORALEZ;6;0;0;0;0;0;0;0;0;0;0;0;0
19;C;CARMONA;6;0;0;0;0;0;0;1;0;0;0;0;0
21;C;D'ALESSANDRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;5.5;0;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;6;0;0;0;0;0;0;1;0;0;0;0;0
678;ALL;REJA;4.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6.5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;7;0;0;0;0;0;0;1;0;1;0;0;0
54;D;ROSSETTINI;6;0;0;0;0;0;0;0;0;0;0;0;0
45;D;FERRARI A;6;0;0;0;0;0;0;1;0;0;0;0;0
47;D;GASTALDELLO;6.5;0;0;0;0;0;0;1;0;0;0;0;0
702;C;GIACCHERINI;7.5;1;0;0;0;0;0;1;0;0;0;1;0
669;C;DONSAH;6;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;6;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;7;1;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;7;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6.5;0;0;0;0;0;0;1;0;0;0;0;0
60;C;RIZZO;6*;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;7.5;1;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;7.5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
68;P;BENUSSI;6;0;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;1;0;0;0;0;0
