ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;1;0;0;0;0;0;0;0;0;0;0
6;D;BELLINI;5;0;0;0;0;0;0;0;0;0;0;0;0
8;D;BRIVIO;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;4.5;0;0;0;0;0;0;0;0;0;0;0;0
16;D;RAIMONDI;6;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
17;D;STENDARDO;6.5;0;0;0;0;0;0;1;0;0;0;0;0
20;C;CIGARINI;5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;1;0;0;0;0;0
26;C;GOMEZ A;6;0;0;0;0;0;0;0;0;0;0;0;0
31;C;MORALEZ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
19;C;CARMONA;5;0;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;5;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;2;0;0;0;0;1;0;0;0;0;0
48;D;MAIETTA;6;0;0;0;0;0;0;1;0;0;0;0;0
49;D;MASINA;7;1;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
47;D;GASTALDELLO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
702;C;GIACCHERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6;0;0;0;0;0;0;0;0;0;0;0;0
