ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;5.5;0;1;0;0;0;0;0;0;0;0;0;0
10;D;CHERUBIN;6;0;0;0;0;0;0;0;0;0;0;0;0
13;D;DRAME';5;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;1;0;0;0;0;0
16;D;RAIMONDI;6;0;0;0;0;0;0;1;0;0;0;0;0
17;D;STENDARDO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7.5;1;0;0;0;0;0;0;0;0;0;1;0
28;C;KURTIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
31;C;MORALEZ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
19;C;CARMONA;6;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;6;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
40;P;DA COSTA;6;0;1;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;6;0;0;0;0;0;0;1;0;0;0;0;0
45;D;FERRARI A;4.5;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
658;C;FALCO;6*;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;6;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;0;0;0;0;0;0
65;A;MANCOSU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
677;ALL;ROSSI D;6;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;6;0;2;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;5;0;0;0;0;0;0;0;0;0;0;0;0
78;D;SPOLLI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
79;D;WALLACE O;6;0;0;0;0;0;0;0;0;0;0;0;0
582;D;GABRIEL SILVA;6;0;0;0;0;0;0;0;0;0;0;0;0
74;D;LETIZIA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
232;C;COFIE;5;0;0;0;0;0;0;0;0;0;0;0;0
80;C;BIANCO;6;0;0;0;0;0;0;1;0;0;0;0;0
81;C;DI GAUDIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
84;C;MARRONE;6.5;1;0;0;0;0;0;1;0;0;0;0;0
