ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
6;D;BELLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;7;0;0;0;0;0;0;0;0;0;0;0;0
13;D;DRAME';6;0;0;0;0;0;0;0;0;0;0;0;0
16;D;RAIMONDI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;6.5;0;0;0;0;0;0;1;0;0;0;0;0
27;C;GRASSI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
31;C;MORALEZ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
19;C;CARMONA;6;0;0;0;0;0;0;1;0;0;0;0;0
20;C;CIGARINI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
22;C;DE ROON;7;0;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;6*;0;0;0;0;0;0;0;0;0;0;0;0
39;A;PINILLA;5;0;0;0;0;0;0;1;0;0;0;0;0
678;ALL;REJA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;7.5;0;0;0;0;0;0;0;0;1;0;0;0
54;D;ROSSETTINI;6;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;6;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
275;C;TAIDER;6;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6.5;1;0;0;0;0;0;1;0;0;0;0;0
702;C;GIACCHERINI;7;1;0;0;0;0;0;0;0;0;0;1;0
472;A;DESTRO;6;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;7.5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;6;0;1;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;5;0;0;0;0;0;0;0;0;0;0;0;0
79;D;WALLACE O;5.5;0;0;0;0;0;0;1;0;0;0;0;0
