ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
3;P;RADUNOVIC;6.5;0;1;0;0;0;0;0;0;0;0;0;0
8;D;BRIVIO;6;0;0;0;0;0;0;1;0;0;0;0;0
11;D;CONTI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;5;0;0;0;0;0;0;1;0;0;0;0;0
787;D;DJIMSITI;6;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6.5;0;0;0;0;0;0;0;0;0;0;0;0
26;C;GOMEZ A;7;0;0;0;0;0;0;0;0;2;0;0;0
28;C;KURTIC;7;1;0;0;0;0;0;0;0;0;0;1;0
801;C;GAGLIARDINI;6;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;6*;0;0;0;0;0;0;0;0;0;0;0;0
21;C;D'ALESSANDRO;7;1;0;0;0;0;0;1;0;0;0;0;0
38;A;MONACHELLO;6*;0;0;0;0;0;0;0;0;0;0;0;0
722;A;BORRIELLO;6;0;0;0;0;0;0;0;0;0;0;0;0
678;ALL;REJA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;0;0;0;0;0;0;0;0;0;0;0
663;D;KRAFTH;6.5;0;0;0;0;0;0;0;0;0;0;0;0
396;D;ZUNIGA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1845;D;TABACCHI;6*;0;0;0;0;0;0;0;0;0;0;0;0
45;D;FERRARI A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
49;D;MASINA;6;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;6;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
57;C;CRISETIG;5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
703;C;MOUNIER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
533;A;FLOCCARI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
412;P;COLOMBI;6;0;1;0;0;0;0;0;0;0;0;0;0
364;D;ZACCARDO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
18;D;SUAGHER;6;0;0;0;0;0;0;1;0;0;0;0;0
791;D;SABELLI;6;0;0;0;0;0;0;0;0;0;0;0;0
85;C;MARTINHO;6;0;0;0;0;0;0;0;0;0;0;0;0
86;C;PASCIUTI;6;0;0;0;0;0;0;0;0;0;0;0;0
87;C;PORCARI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
664;C;CRIMI;6;0;0;0;0;0;0;1;0;0;0;0;0
232;C;COFIE;6*;0;0;0;0;0;0;0;0;0;0;0;0
376;C;VERDI;8;1;0;0;0;1;0;0;0;0;0;1;0
80;C;BIANCO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
81;C;DI GAUDIO;6*;0;0;0;0;0;0;0;0;0;0;0;0
90;A;LASAGNA;7;0;0;0;0;0;0;0;0;0;0;0;0
679;ALL;CASTORI;7;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
97;P;SECULIN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
78;D;SPOLLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
817;D;COSTA F;6;0;0;0;0;0;0;0;0;0;0;0;0
104;D;GAMBERINI;6;0;0;0;0;0;0;0;0;0;0;0;0
108;D;SARDO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;5.5;0;0;0;0;0;0;0;0;0;0;0;0
