ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
4;P;SPORTIELLO;6.5;0;0;0;0;0;0;1;0;0;0;0;0
8;D;BRIVIO;6;0;0;0;0;0;0;0;0;0;0;0;0
10;D;CHERUBIN;6*;0;0;0;0;0;0;0;0;0;0;0;0
16;D;RAIMONDI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
360;D;PALETTA;7;0;0;0;0;0;0;0;0;0;0;0;0
17;D;STENDARDO;6.5;0;0;0;0;0;0;0;1;0;0;0;0
26;C;GOMEZ A;7.5;1;0;0;0;0;0;0;0;0;0;1;0
27;C;GRASSI;6;0;0;0;0;0;0;0;1;0;0;0;0
28;C;KURTIC;6;0;0;0;0;0;0;0;0;0;0;0;0
29;C;MIGLIACCIO;6;0;0;0;0;0;0;0;0;0;0;0;0
31;C;MORALEZ;6.5;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;7;0;0;0;0;0;0;1;0;0;0;0;0
22;C;DE ROON;6*;0;0;0;0;0;0;0;0;0;0;0;0
35;A;DENIS;6.5;0;0;0;0;1;0;0;0;0;0;0;0
678;ALL;REJA;7.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
41;P;MIRANTE;6;0;2;0;0;0;0;0;0;0;0;0;0
48;D;MAIETTA;4;0;0;0;0;0;0;1;0;0;0;0;0
49;D;MASINA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
47;D;GASTALDELLO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
703;C;MOUNIER;6*;0;0;0;0;0;0;0;0;0;0;0;0
55;C;BRIENZA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
669;C;DONSAH;6;0;0;0;0;0;0;0;0;0;0;0;0
58;C;DIAWARA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
60;C;RIZZO;5;0;0;0;0;0;0;0;0;0;0;0;0
65;A;MANCOSU;5;0;0;0;0;0;0;0;0;0;0;0;0
62;A;ACQUAFRESCA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
760;ALL;DONADONI;5;0;0;0;0;0;0;0;0;0;0;0;0
CARPI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
720;P;BELEC;7;0;1;0;0;0;0;0;0;0;0;0;0
73;D;GAGLIOLO;7;0;0;0;0;0;0;1;0;0;0;0;0
74;D;LETIZIA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
76;D;ROMAGNOLI S;6;0;0;0;0;0;0;0;0;0;0;0;0
364;D;ZACCARDO;7;1;0;0;0;0;0;0;0;0;0;1;0
