ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
316;P;BERISHA E;6;0;2;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;6;0;0;0;0;0;0;1;0;0;0;0;0
787;D;DJIMSITI;6*;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2296;D;MANCINI G;7;1;0;0;0;0;0;0;0;0;0;1;0
2181;D;PALOMINO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
695;D;TOLOI;6;0;0;0;0;0;0;0;0;1;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;8;3;0;0;0;0;0;0;0;0;0;0;0
2077;C;PASALIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2741;C;PESSINA;6*;0;0;0;0;0;0;0;0;0;0;0;0
2719;A;BARROW;6.5;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;7.5;1;0;0;0;0;0;0;0;2;0;0;0
608;A;ZAPATA D;7;1;0;0;0;0;0;1;0;0;0;0;0
684;ALL;GASPERINI;7.5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;5;0;3;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5;0;0;0;0;0;0;1;0;0;0;0;0
2746;D;DIJKS;6;0;0;0;0;0;0;0;0;0;0;0;0
615;D;HELANDER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
106;D;MATTIELLO;5;0;0;0;0;0;0;0;0;0;0;0;0
578;D;DANILO LAR;6.5;1;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6;0;0;0;0;0;0;1;0;0;1;0;0
2744;C;SVANBERG;5;0;0;0;0;0;0;0;0;0;0;0;0
1859;C;NAGY;6;0;0;0;0;0;0;0;0;0;0;0;0
374;C;POLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
532;A;FALCINELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;6*;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;7;0;0;0;0;0;0;0;0;1;0;0;0
2743;A;SANTANDER;6.5;1;0;0;0;0;0;0;0;0;0;0;0
2748;ALL;INZAGHI F;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;6.5;0;2;1;0;0;0;0;0;0;0;0;0
1866;D;CEPPITELLI;5;0;0;0;0;0;0;0;1;0;0;0;0
2116;D;FARAGO';6;0;0;0;0;0;0;0;0;0;0;0;0
1876;D;PAJAC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;5;0;0;0;0;0;0;0;0;0;0;0;0
2279;D;ROMAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2749;D;SRNA;5;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2854;C;BRADARIC;6;0;0;0;0;0;0;1;0;0;0;0;0
1874;C;JOAO PEDRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
306;A;CERRI;5;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;5;0;0;0;0;0;0;1;0;0;0;0;0
1882;A;SAU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2285;D;BANI;6.5;0;0;0;0;0;0;1;0;0;0;0;0
54;D;ROSSETTINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
169;D;TOMOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
134;D;BARBA;6;0;0;0;0;0;0;0;0;0;0;0;0
111;C;BIRSA;6;0;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;7;1;0;0;0;0;0;1;0;0;0;1;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
2107;C;KIYINE;6;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;5.5;0;0;0;0;0;0;1;0;0;0;0;0
344;A;DJORDJEVIC;5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;6;0;0;0;0;0;0;1;0;0;0;0;0
2327;A;STEPINSKI;6;0;0;0;0;0;0;0;0;0;0;0;0
