ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6.5;0;2;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;5;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;5;0;0;0;0;0;0;1;0;0;0;0;0
15;D;MASIELLO A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;5;0;0;0;0;0;0;0;0;0;0;0;0
695;D;TOLOI;5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;5.5;0;0;0;0;0;0;1;0;0;0;0;0
177;C;ILICIC;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2077;C;PASALIC;6;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;5;0;0;0;0;0;0;1;0;0;0;0;0
2719;A;BARROW;6;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;5.5;0;0;0;0;0;0;0;0;0;0;0;0
608;A;ZAPATA D;5;0;0;0;0;0;0;0;0;0;0;0;0
2868;A;RIGONI E;5;0;0;0;0;0;0;1;0;0;0;0;0
684;ALL;GASPERINI;5;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;6;0;1;0;0;0;0;1;0;0;0;0;0
578;D;DANILO LAR;5;0;0;0;0;0;0;0;0;0;0;0;0
224;D;DE MAIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2746;D;DIJKS;5.5;0;0;0;0;0;0;1;0;0;0;0;0
419;D;GONZALEZ G;5.5;0;0;0;0;0;0;1;0;0;0;0;0
106;D;MATTIELLO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
374;C;POLI;6;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5;0;0;0;0;0;0;0;1;0;0;0;0
2744;C;SVANBERG;5;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;5;0;0;0;0;0;0;1;0;0;0;0;0
2100;A;OKWONKWO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2743;A;SANTANDER;6*;0;0;0;0;0;0;0;0;0;0;0;0
2748;ALL;INZAGHI F;4;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;7;0;1;0;0;0;0;0;0;0;0;0;0
2871;D;KLAVAN;6;0;0;0;0;0;0;0;0;0;0;0;0
2279;D;ROMAGNA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2749;D;SRNA;6;0;0;0;0;0;0;1;0;0;0;0;0
1870;C;BARELLA;7.5;0;0;0;0;0;0;0;0;0;0;0;0
112;C;CASTRO;6;0;0;0;0;0;0;0;0;0;0;0;0
1872;C;DESSENA;6*;0;0;0;0;0;0;0;0;0;0;0;0
627;C;IONITA;6;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;7;1;0;0;0;0;0;0;0;0;0;0;0
301;C;PADOIN;5;0;0;0;0;0;0;0;0;0;0;0;0
2854;C;BRADARIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
247;A;PAVOLETTI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
1882;A;SAU;5;0;0;0;0;0;0;0;0;0;0;0;0
1879;A;FARIAS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
413;P;SORRENTINO;7;0;2;0;0;0;0;0;0;0;0;0;0
134;D;BARBA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
54;D;ROSSETTINI;5;0;0;0;0;0;0;1;0;0;0;0;0
2285;D;BANI;6;0;0;0;0;0;0;0;0;0;0;0;0
169;D;TOMOVIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
702;C;GIACCHERINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;6;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
560;C;OBI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;6;0;0;0;0;0;0;0;0;1;0;0;0
111;C;BIRSA;7;1;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;6*;0;0;0;0;0;0;0;0;0;0;0;0
2334;A;LERIS;6*;0;0;0;0;0;0;0;0;0;0;0;0
2327;A;STEPINSKI;7;1;0;0;0;0;0;0;0;0;0;0;1
