ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6.5;0;1;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;7;1;0;0;0;0;0;0;0;0;0;1;0
787;D;DJIMSITI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
4331;D;IBANEZ;6*;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
22;C;DE ROON;6.5;0;0;0;0;0;0;0;0;1;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2077;C;PASALIC;5;0;0;0;0;0;0;0;0;0;0;0;0
2741;C;PESSINA;6;0;0;0;0;0;0;0;0;0;0;0;0
2719;A;BARROW;7;1;0;0;0;0;0;0;0;0;0;0;0
608;A;ZAPATA D;5.5;0;0;0;0;0;0;0;0;0;0;0;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;6;0;1;0;0;0;0;0;0;0;0;0;0
578;D;DANILO LAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;6;0;0;0;0;0;0;0;0;0;0;0;0
2171;D;LYANCO;7;1;0;0;0;0;0;0;0;0;0;0;0
4365;D;CORBO;6*;0;0;0;0;0;0;0;0;0;0;0;0
2625;C;SORIANO;6;0;0;0;0;0;0;1;0;0;0;0;0
713;C;DZEMAILI;6.5;0;0;0;0;0;0;0;0;1;0;0;0
1858;C;KREJCI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;7.5;0;0;0;0;0;0;0;0;0;0;0;0
2744;C;SVANBERG;6;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;7.5;1;0;0;0;0;0;0;0;0;1;0;0
280;A;PALACIO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2743;A;SANTANDER;6;0;0;0;0;0;0;0;0;0;0;0;0
687;ALL;MIHAJLOVIC;7.5;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;6.5;0;2;0;0;0;0;0;0;0;0;0;0
2871;D;KLAVAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
99;D;CACCIATORE;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2728;D;PELLEGRINI LU;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2279;D;ROMAGNA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1870;C;BARELLA;5.5;0;0;0;0;0;0;1;0;0;0;0;0
112;C;CASTRO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
2854;C;BRADARIC;6;0;0;0;0;0;0;0;0;0;0;0;0
20;C;CIGARINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1871;C;DEIOLA;5;0;0;0;0;0;0;0;0;0;0;0;0
1874;C;JOAO PEDRO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
301;C;PADOIN;5;0;0;0;0;0;0;0;0;0;0;0;0
247;A;PAVOLETTI;6.5;1;0;0;0;0;0;0;0;0;0;0;0
306;A;CERRI;6;0;0;0;0;0;0;0;0;0;0;0;0
680;ALL;MARAN;5.5;0;0;0;0;0;0;0;0;0;0;0;0
CHIEVO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2861;P;SEMPER;6.5;0;2;0;0;0;0;0;0;0;0;0;0
2285;D;BANI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2208;D;JAROSZYNSKI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
100;D;CESAR;5;0;0;0;0;0;0;0;0;0;0;0;0
169;D;TOMOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
115;C;HETEMAJ;5;0;0;0;0;0;0;0;0;0;0;0;0
2107;C;KIYINE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
119;C;RIGONI N;5;0;0;0;0;0;0;0;1;0;0;0;0
2154;C;VIGNATO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2141;C;DEPAOLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
4358;A;GRUBAC;5;0;0;0;0;0;0;1;0;0;0;0;0
2334;A;LERIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
124;A;MEGGIORINI;5;0;0;0;0;0;0;0;0;0;0;0;0
127;A;PELLISSIER;6*;0;0;0;0;0;0;0;0;0;0;0;0
4309;ALL;DI CARLO;5;0;0;0;0;0;0;0;0;0;0;0;0
EMPOLI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1917;P;DRAGOWSKI;6.5;0;1;0;0;0;0;0;0;0;0;0;0
2816;D;DI LORENZO;7;1;0;0;0;0;0;1;0;0;0;1;0
2064;D;VESELI;6;0;0;0;0;0;0;0;0;0;0;0;0
492;D;SILVESTRE;7;0;0;0;0;0;0;0;0;0;0;0;0
517;D;DELL'ORCO;6;0;0;0;0;0;0;0;0;0;0;0;0
1876;D;PAJAC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2818;C;BENNACER;6;0;0;0;0;0;0;0;0;0;0;0;0
56;C;BRIGHI;6*;0;0;0;0;0;0;0;0;0;0;0;0
173;C;CAPEZZI;6*;0;0;0;0;0;0;0;0;0;0;0;0
148;C;KRUNIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2857;C;TRAORE' HJ;7.5;0;0;0;0;0;0;0;0;1;0;0;0
555;C;ACQUAH;6*;0;0;0;0;0;0;0;0;0;0;0;0
2819;A;CAPUTO;5.5;0;0;0;1;0;0;0;0;0;0;0;0
1879;A;FARIAS;7.5;1;0;0;0;0;0;0;0;0;0;0;0
2821;ALL;ANDREAZZOLI;7;0;0;0;0;0;0;0;0;0;0;0;0
FIORENTINA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2387;P;LAFONT;6.5;0;1;0;0;0;0;0;0;0;0;0;0
252;D;BIRAGHI;5;0;0;0;0;0;0;1;0;0;0;0;0
141;D;LAURINI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2164;D;MILENKOVIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2165;D;VITOR HUGO;6;0;0;0;0;0;0;0;0;0;0;0;0
1967;C;GERSON;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2830;C;NORGAARD;6*;0;0;0;0;0;0;0;0;0;0;0;0
2863;C;FERNANDES;5.5;0;0;0;0;0;0;0;0;0;0;0;0
557;C;BENASSI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2002;C;CHIESA;6;0;0;0;0;0;0;0;0;0;0;0;0
2659;C;DABO;5;0;0;0;0;0;0;0;0;0;0;0;0
2841;A;VLAHOVIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
507;A;MURIEL;5;0;0;0;0;0;0;0;0;0;0;0;0
2859;A;MIRALLAS;5;0;0;0;0;0;0;0;0;0;0;0;0
763;ALL;MONTELLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
FROSINONE;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
799;P;BARDI;6;0;3;0;0;0;0;0;0;0;0;0;0
1952;D;ZAMPANO;6;0;0;0;0;0;0;0;0;0;0;0;0
515;D;ARIAUDO;5;0;0;0;0;0;0;1;0;0;0;0;0
2810;D;BRIGHENTI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1865;D;CAPUANO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2105;C;BEGHETTO;6.5;0;0;0;0;0;0;0;0;0;1;0;0
651;C;MAIELLO;6*;0;0;0;0;0;0;0;0;0;0;0;0
207;C;PAGANINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2742;C;VALZANIA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
209;C;SAMMARCO;5;0;0;0;0;0;0;0;0;0;0;0;0
2038;A;PINAMONTI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2812;A;CIANO;6;0;0;0;0;0;0;1;0;0;0;0;0
212;A;CIOFANI D;5;0;0;0;0;0;0;0;0;0;0;0;0
213;A;DIONISI;7;1;0;0;0;0;0;0;0;0;0;0;0
2248;ALL;BARONI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
GENOA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
1843;P;RADU I;6;0;2;0;0;0;0;0;0;0;0;0;0
2083;D;BIRASCHI;6;0;0;0;0;0;0;0;0;0;0;0;0
2759;D;CRISCITO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
729;D;PEREIRA P;6;0;0;0;0;0;0;0;0;0;0;0;0
493;D;ZUKANOVIC;4.5;0;0;0;0;0;0;0;0;0;0;0;0
4307;D;ROMERO C;6.5;0;0;0;0;0;0;1;0;1;0;0;0
2011;C;MIGUEL VELOSO;5.5;0;0;0;0;0;0;1;0;0;0;0;0
4330;C;LERAGER;5.5;0;0;0;0;0;0;0;0;0;0;0;0
118;C;RADOVANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
264;C;BESSA;6;0;0;0;0;0;0;0;0;0;0;0;0
1939;A;LAPADULA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
479;A;SANABRIA;6;0;0;0;0;0;0;0;0;0;0;0;0
245;A;PANDEV;6;1;0;0;0;0;0;1;0;0;0;0;0
2762;A;KOUAME';5.5;0;0;0;0;0;0;0;0;0;0;0;0
4310;ALL;PRANDELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
INTER;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
250;P;HANDANOVIC;6;0;0;0;0;0;0;0;0;0;0;0;0
2535;D;CEDRIC SOARES;6;0;0;0;0;0;0;0;0;0;0;0;0
295;D;ASAMOAH;6.5;0;0;0;0;0;0;0;0;0;0;0;0
257;D;MIRANDA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
798;D;SKRINIAR;6;0;0;0;0;0;0;0;0;0;0;0;0
172;C;BORJA VALERO;6;0;0;0;0;0;0;1;0;0;0;0;0
332;C;CANDREVA;6.5;0;0;0;0;0;0;0;0;0;0;0;0
801;C;GAGLIARDINI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
467;C;NAINGGOLAN;6.5;0;0;0;0;0;0;0;0;0;0;0;0
704;C;PERISIC;7;1;0;0;0;0;0;1;0;0;0;0;0
181;C;VECINO;6;0;0;0;0;0;0;0;0;0;0;0;0
536;A;POLITANO;7;1;0;0;0;0;0;0;0;0;0;1;0
277;A;ICARDI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2764;A;MARTINEZ L;6*;0;0;0;0;0;0;0;0;0;0;0;0
782;ALL;SPALLETTI;7;0;0;0;0;0;0;0;0;0;0;0;0
JUVENTUS;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
453;P;SZCZESNY;6.5;0;2;0;0;0;0;0;0;0;0;0;0
1852;D;SPINAZZOLA;5.5;0;0;0;0;0;0;0;0;0;0;0;0
287;D;CACERES;5;0;0;0;0;0;0;0;0;0;0;0;0
662;D;ALEX SANDRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
2310;D;CANCELO;6*;0;0;0;0;0;0;0;0;0;0;0;0
288;D;CHIELLINI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
358;D;DE SCIGLIO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2166;C;BENTANCUR;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2504;C;CAN;6;0;0;0;0;0;0;1;0;0;0;0;0
697;C;CUADRADO;5;0;0;0;0;0;0;0;0;0;0;0;0
2306;C;MATUIDI;6;0;0;0;0;0;0;0;0;0;0;0;0
469;C;PJANIC;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2610;A;CRISTIANO RONALDO;6;0;0;0;0;0;0;0;0;0;0;0;0
309;A;DYBALA;5;0;0;0;0;0;0;0;0;0;0;0;0
686;ALL;ALLEGRI;5;0;0;0;0;0;0;0;0;0;0;0;0
LAZIO;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2770;P;PROTO;6.5;0;1;0;0;0;0;1;0;0;0;0;0
513;D;ACERBI;6;0;0;0;0;0;0;0;0;0;0;0;0
2062;D;BASTOS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2335;D;LUIZ FELIPE;6;0;0;0;0;0;0;1;0;0;0;0;0
329;D;RADU;5.5;0;0;0;0;0;0;1;0;0;0;0;0
2085;C;LUIS ALBERTO;7.5;1;0;0;0;0;0;0;0;1;0;0;0
338;C;LULIC;6.5;0;0;0;0;0;0;0;0;0;0;0;0
170;C;BADELJ;6.5;0;0;0;0;0;0;1;0;0;0;0;0
2188;C;MARUSIC;6.5;0;0;0;0;0;0;0;0;1;0;0;0
495;C;CORREA;7;1;0;0;0;0;0;0;0;0;0;1;0
342;C;PAROLO;6;0;0;0;0;0;0;0;0;0;0;0;0
333;C;CATALDI;6;0;0;0;0;0;0;0;0;0;0;0;0
2284;A;CAICEDO;6;0;0;0;0;0;0;0;0;0;0;0;0
785;A;IMMOBILE;6*;0;0;0;0;0;0;0;0;0;0;0;0
826;ALL;INZAGHI S;6.5;0;0;0;0;0;0;0;0;0;0;0;0
MILAN;;;;;;;;;;;;;;;
