ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;5.5;0;1;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2130;D;HATEBOER;7;1;0;0;0;0;0;1;0;0;0;0;0
2296;D;MANCINI G;6.5;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
788;C;FREULER;6.5;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;8;2;0;0;0;0;0;0;0;1;0;1;0
2077;C;PASALIC;6;0;0;0;0;0;0;0;0;0;0;0;0
2741;C;PESSINA;6*;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2719;A;BARROW;6;0;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;6;0;0;0;0;0;0;0;0;0;0;0;0
608;A;ZAPATA D;7;1;0;0;0;0;0;1;0;0;0;0;0
684;ALL;GASPERINI;8;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;5.5;0;4;0;0;0;0;0;0;0;0;0;0
2745;D;CALABRESI;5.5;0;0;0;0;0;0;1;0;0;0;0;0
419;D;GONZALEZ G;5;0;0;0;0;0;0;1;0;0;0;0;0
2747;D;PAZ;6;0;0;0;0;0;0;0;0;0;0;0;0
2171;D;LYANCO;4.5;0;0;0;0;0;0;0;0;0;0;0;0
1859;C;NAGY;5.5;0;0;0;0;0;0;0;0;0;0;0;0
374;C;POLI;6*;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;5;0;0;0;0;0;0;0;0;0;0;0;0
2133;C;VALENCIA JM;6;0;0;0;0;0;0;1;0;0;0;0;0
669;C;DONSAH;5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;4;0;0;0;0;0;0;0;0;0;0;0;0
537;A;SANSONE N;5;0;0;0;0;0;0;0;0;0;0;0;0
532;A;FALCINELLI;5;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;6.5;1;0;0;0;0;0;0;0;0;0;0;0
687;ALL;MIHAJLOVIC;4;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;6.5;0;2;0;0;0;0;0;0;0;0;0;0
1866;D;CEPPITELLI;5.5;0;0;0;0;0;0;0;0;0;0;0;0
