ATALANTA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
610;P;GOLLINI;6;0;1;0;0;0;0;0;0;0;0;0;0
2297;P;ROSSI F;6*;0;0;0;0;0;0;0;0;0;0;0;0
2181;D;PALOMINO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2197;D;CASTAGNE;6;0;0;0;0;0;0;0;0;0;0;0;0
787;D;DJIMSITI;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2160;D;GOSENS;6;0;0;0;0;0;0;0;0;0;0;0;0
2296;D;MANCINI G;6*;0;0;0;0;0;0;0;0;0;0;0;0
15;D;MASIELLO A;6.5;0;0;0;0;0;0;0;0;0;0;0;0
22;C;DE ROON;6;0;0;0;0;0;0;1;0;0;0;0;0
788;C;FREULER;6;0;0;0;0;0;0;0;0;0;0;0;0
177;C;ILICIC;6.5;0;0;0;0;0;0;1;0;0;0;0;0
2077;C;PASALIC;7;1;0;0;0;0;0;0;0;0;0;0;0
608;A;ZAPATA D;6.5;1;0;0;0;0;0;0;0;0;0;0;0
26;A;GOMEZ A;7.5;1;0;0;0;0;0;0;0;1;0;1;0
684;ALL;GASPERINI;7;0;0;0;0;0;0;0;0;0;0;0;0
BOLOGNA;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
133;P;SKORUPSKI;6;0;2;0;0;0;0;0;0;0;0;0;0
2746;D;DIJKS;6.5;0;0;0;0;0;0;0;0;0;0;0;0
578;D;DANILO LAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
50;D;MBAYE;5.5;0;0;0;0;0;0;0;0;0;0;0;0
2171;D;LYANCO;6.5;0;0;0;0;0;0;0;0;0;0;0;0
644;C;PULGAR;6.5;0;0;0;0;0;0;0;0;0;0;0;0
2744;C;SVANBERG;6;0;0;0;0;0;0;0;0;0;0;0;0
713;C;DZEMAILI;7;1;0;0;0;0;0;0;0;0;0;0;0
2625;C;SORIANO;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1858;C;KREJCI;6*;0;0;0;0;0;0;0;0;0;0;0;0
472;A;DESTRO;6*;0;0;0;0;0;0;0;0;0;0;0;0
2167;A;ORSOLINI;6;0;0;0;0;0;0;0;0;0;0;0;0
280;A;PALACIO;6.5;0;0;0;0;0;0;0;0;1;0;0;0
2743;A;SANTANDER;8;2;0;0;0;0;0;0;0;1;0;1;0
687;ALL;MIHAJLOVIC;7;0;0;0;0;0;0;0;0;0;0;0;0
CAGLIARI;;;;;;;;;;;;;;;
Cod.;Ruolo;Nome;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Asf;Gdv;Gdp
2178;P;CRAGNO;5.5;0;2;0;0;0;0;0;0;0;0;0;0
2871;D;KLAVAN;6;0;0;0;0;0;0;1;0;0;0;0;0
2653;D;LYKOGIANNIS;5.5;0;0;0;0;0;0;0;0;0;0;0;0
1869;D;PISACANE;6.5;0;0;0;0;0;0;0;0;1;0;0;0
2749;D;SRNA;6;0;0;0;0;0;0;1;0;0;0;0;0
